filename,speaker,utt_id,xmin,xmax,canonical_phone,perceived_phone,error_type
del_24_LXC.wav,LXC,arctic_a0020,1.47,1.57,IH1,IY1,substitution
sub_27_LXC.wav,LXC,arctic_a0020,1.77,1.87,Z,S,substitution
del_24_LXC.wav,LXC,arctic_a0020,1.77,1.87,Z,S,substitution
sub_27_LXC.wav,LXC,arctic_a0020,2.61,2.76,OW1,AO1,substitution
del_24_LXC.wav,LXC,arctic_a0020,2.61,2.76,OW1,AO1,substitution
sub_27_LXC.wav,LXC,arctic_a0020,2.76,2.79,N,NG,substitution
del_24_LXC.wav,LXC,arctic_a0020,2.76,2.79,N,NG,substitution
sub_27_LXC.wav,LXC,arctic_a0020,3.01,3.11,EH1,AE1,substitution
del_24_LXC.wav,LXC,arctic_a0020,3.01,3.11,EH1,AE1,substitution
sub_27_LXC.wav,LXC,arctic_a0020,3.44,3.64,Z,S,substitution
del_24_LXC.wav,LXC,arctic_a0020,3.44,3.64,Z,S,substitution
sub_28_LXC.wav,LXC,arctic_a0021,0.52,0.56,R,sil,deletion
del_25_LXC.wav,LXC,arctic_a0021,0.52,0.56,R,sil,deletion
sub_28_LXC.wav,LXC,arctic_a0021,2.16,2.27,Z,S,substitution
del_25_LXC.wav,LXC,arctic_a0021,2.16,2.27,Z,S,substitution
sub_28_LXC.wav,LXC,arctic_a0021,2.53,2.6,IH1,IY1,substitution
del_25_LXC.wav,LXC,arctic_a0021,2.53,2.6,IH1,IY1,substitution
sub_29_LXC.wav,LXC,arctic_a0022,0.0,0.18,HH,HH*,substitution
del_26_LXC.wav,LXC,arctic_a0022,0.0,0.18,HH,HH*,substitution
add_21_LXC.wav,LXC,arctic_a0022,0.0,0.18,HH,HH*,substitution
sub_29_LXC.wav,LXC,arctic_a0022,0.3049748797605249,0.3473475445593348,sil,AH0,addition
del_26_LXC.wav,LXC,arctic_a0022,0.3049748797605249,0.3473475445593348,sil,AH0,addition
add_21_LXC.wav,LXC,arctic_a0022,0.3049748797605249,0.3473475445593348,sil,AH0,addition
sub_29_LXC.wav,LXC,arctic_a0022,0.66,0.7,ER1,AH0,substitution
del_26_LXC.wav,LXC,arctic_a0022,0.66,0.7,ER1,AH0,substitution
add_21_LXC.wav,LXC,arctic_a0022,0.66,0.7,ER1,AH0,substitution
sub_29_LXC.wav,LXC,arctic_a0022,0.96,1.02,R,AH0,substitution
del_26_LXC.wav,LXC,arctic_a0022,0.96,1.02,R,AH0,substitution
add_21_LXC.wav,LXC,arctic_a0022,0.96,1.02,R,AH0,substitution
sub_29_LXC.wav,LXC,arctic_a0022,1.36,1.48,Z,S,substitution
del_26_LXC.wav,LXC,arctic_a0022,1.36,1.48,Z,S,substitution
add_21_LXC.wav,LXC,arctic_a0022,1.36,1.48,Z,S,substitution
sub_29_LXC.wav,LXC,arctic_a0022,2.04,2.12,IH0,IY0,substitution
del_26_LXC.wav,LXC,arctic_a0022,2.04,2.12,IH0,IY0,substitution
add_21_LXC.wav,LXC,arctic_a0022,2.04,2.12,IH0,IY0,substitution
sub_29_LXC.wav,LXC,arctic_a0022,2.52,2.55,R,sil,deletion
del_26_LXC.wav,LXC,arctic_a0022,2.52,2.55,R,sil,deletion
add_21_LXC.wav,LXC,arctic_a0022,2.52,2.55,R,sil,deletion
sub_29_LXC.wav,LXC,arctic_a0022,2.79,2.86,ER1,AH0,substitution
del_26_LXC.wav,LXC,arctic_a0022,2.79,2.86,ER1,AH0,substitution
add_21_LXC.wav,LXC,arctic_a0022,2.79,2.86,ER1,AH0,substitution
sub_29_LXC.wav,LXC,arctic_a0022,3.86,3.9,ER0,AH0,substitution
del_26_LXC.wav,LXC,arctic_a0022,3.86,3.9,ER0,AH0,substitution
add_21_LXC.wav,LXC,arctic_a0022,3.86,3.9,ER0,AH0,substitution
sub_29_LXC.wav,LXC,arctic_a0022,3.99,4.05,AH0,OW0,substitution
del_26_LXC.wav,LXC,arctic_a0022,3.99,4.05,AH0,OW0,substitution
add_21_LXC.wav,LXC,arctic_a0022,3.99,4.05,AH0,OW0,substitution
sub_29_LXC.wav,LXC,arctic_a0022,4.05,4.15,L,sil,deletion
del_26_LXC.wav,LXC,arctic_a0022,4.05,4.15,L,sil,deletion
add_21_LXC.wav,LXC,arctic_a0022,4.05,4.15,L,sil,deletion
sub_29_LXC.wav,LXC,arctic_a0022,4.29,4.32,AH0,sil,deletion
del_26_LXC.wav,LXC,arctic_a0022,4.29,4.32,AH0,sil,deletion
add_21_LXC.wav,LXC,arctic_a0022,4.29,4.32,AH0,sil,deletion
sub_29_LXC.wav,LXC,arctic_a0022,4.32,4.44,Z,S,substitution
del_26_LXC.wav,LXC,arctic_a0022,4.32,4.44,Z,S,substitution
add_21_LXC.wav,LXC,arctic_a0022,4.32,4.44,Z,S,substitution
sub_29_LXC.wav,LXC,arctic_a0022,4.44,4.56,IH1,IY1,substitution
del_26_LXC.wav,LXC,arctic_a0022,4.44,4.56,IH1,IY1,substitution
add_21_LXC.wav,LXC,arctic_a0022,4.44,4.56,IH1,IY1,substitution
sub_30_LXC.wav,LXC,arctic_a0023,0.38,0.41,AH0,sil,deletion
del_27_LXC.wav,LXC,arctic_a0023,0.38,0.41,AH0,sil,deletion
add_22_LXC.wav,LXC,arctic_a0023,0.38,0.41,AH0,sil,deletion
sub_30_LXC.wav,LXC,arctic_a0023,0.72,0.75,N,NG,substitution
del_27_LXC.wav,LXC,arctic_a0023,0.72,0.75,N,NG,substitution
add_22_LXC.wav,LXC,arctic_a0023,0.72,0.75,N,NG,substitution
sub_30_LXC.wav,LXC,arctic_a0023,0.75,0.88,AH1,AO1,substitution
del_27_LXC.wav,LXC,arctic_a0023,0.75,0.88,AH1,AO1,substitution
add_22_LXC.wav,LXC,arctic_a0023,0.75,0.88,AH1,AO1,substitution
sub_30_LXC.wav,LXC,arctic_a0023,1.86,1.89,AH0,sil,deletion
del_27_LXC.wav,LXC,arctic_a0023,1.86,1.89,AH0,sil,deletion
add_22_LXC.wav,LXC,arctic_a0023,1.86,1.89,AH0,sil,deletion
sub_30_LXC.wav,LXC,arctic_a0023,2.02,2.07,L,W,substitution
del_27_LXC.wav,LXC,arctic_a0023,2.02,2.07,L,W,substitution
add_22_LXC.wav,LXC,arctic_a0023,2.02,2.07,L,W,substitution
sub_30_LXC.wav,LXC,arctic_a0023,2.64,2.68,R,sil,deletion
del_27_LXC.wav,LXC,arctic_a0023,2.64,2.68,R,sil,deletion
add_22_LXC.wav,LXC,arctic_a0023,2.64,2.68,R,sil,deletion
sub_30_LXC.wav,LXC,arctic_a0023,3.03,3.09,Z,S,substitution
del_27_LXC.wav,LXC,arctic_a0023,3.03,3.09,Z,S,substitution
add_22_LXC.wav,LXC,arctic_a0023,3.03,3.09,Z,S,substitution
sub_30_LXC.wav,LXC,arctic_a0023,3.09,3.13,D,sil,deletion
del_27_LXC.wav,LXC,arctic_a0023,3.09,3.13,D,sil,deletion
add_22_LXC.wav,LXC,arctic_a0023,3.09,3.13,D,sil,deletion
sub_30_LXC.wav,LXC,arctic_a0023,3.454118921351706,3.53,sil,AH0,addition
del_27_LXC.wav,LXC,arctic_a0023,3.454118921351706,3.53,sil,AH0,addition
add_22_LXC.wav,LXC,arctic_a0023,3.454118921351706,3.53,sil,AH0,addition
sub_30_LXC.wav,LXC,arctic_a0023,4.01,4.1,AH0,AE1,substitution
del_27_LXC.wav,LXC,arctic_a0023,4.01,4.1,AH0,AE1,substitution
add_22_LXC.wav,LXC,arctic_a0023,4.01,4.1,AH0,AE1,substitution
sub_30_LXC.wav,LXC,arctic_a0023,4.47,4.57,D,sil,deletion
del_27_LXC.wav,LXC,arctic_a0023,4.47,4.57,D,sil,deletion
add_22_LXC.wav,LXC,arctic_a0023,4.47,4.57,D,sil,deletion
sub_30_LXC.wav,LXC,arctic_a0023,4.88,4.92,R,AH0,substitution
del_27_LXC.wav,LXC,arctic_a0023,4.88,4.92,R,AH0,substitution
add_22_LXC.wav,LXC,arctic_a0023,4.88,4.92,R,AH0,substitution
sub_30_LXC.wav,LXC,arctic_a0023,5.23,5.32,EY1,IY1,substitution
del_27_LXC.wav,LXC,arctic_a0023,5.23,5.32,EY1,IY1,substitution
add_22_LXC.wav,LXC,arctic_a0023,5.23,5.32,EY1,IY1,substitution
sub_30_LXC.wav,LXC,arctic_a0023,5.87,5.94,IH0,IY0,substitution
del_27_LXC.wav,LXC,arctic_a0023,5.87,5.94,IH0,IY0,substitution
add_22_LXC.wav,LXC,arctic_a0023,5.87,5.94,IH0,IY0,substitution
sub_30_LXC.wav,LXC,arctic_a0023,5.98,6.08,IH0,IY0,substitution
del_27_LXC.wav,LXC,arctic_a0023,5.98,6.08,IH0,IY0,substitution
add_22_LXC.wav,LXC,arctic_a0023,5.98,6.08,IH0,IY0,substitution
sub_30_LXC.wav,LXC,arctic_a0023,6.21,6.33,IH0,IY0,substitution
del_27_LXC.wav,LXC,arctic_a0023,6.21,6.33,IH0,IY0,substitution
add_22_LXC.wav,LXC,arctic_a0023,6.21,6.33,IH0,IY0,substitution
sub_30_LXC.wav,LXC,arctic_a0023,6.33,6.47,Z,S,substitution
del_27_LXC.wav,LXC,arctic_a0023,6.33,6.47,Z,S,substitution
add_22_LXC.wav,LXC,arctic_a0023,6.33,6.47,Z,S,substitution
sub_31_LXC.wav,LXC,arctic_a0024,0.31,0.4,Z,S,substitution
del_28_LXC.wav,LXC,arctic_a0024,0.31,0.4,Z,S,substitution
sub_31_LXC.wav,LXC,arctic_a0024,0.94,0.99,R,sil,deletion
del_28_LXC.wav,LXC,arctic_a0024,0.94,0.99,R,sil,deletion
sub_31_LXC.wav,LXC,arctic_a0024,1.91,1.99,TH,S,substitution
del_28_LXC.wav,LXC,arctic_a0024,1.91,1.99,TH,S,substitution
sub_31_LXC.wav,LXC,arctic_a0024,2.13,2.26,IH1,IY1,substitution
del_28_LXC.wav,LXC,arctic_a0024,2.13,2.26,IH1,IY1,substitution
sub_31_LXC.wav,LXC,arctic_a0024,3.26,3.44,IH1,IY1,substitution
del_28_LXC.wav,LXC,arctic_a0024,3.26,3.44,IH1,IY1,substitution
sub_31_LXC.wav,LXC,arctic_a0024,4.31,4.37,L,W,substitution
del_28_LXC.wav,LXC,arctic_a0024,4.31,4.37,L,W,substitution
sub_32_LXC.wav,LXC,arctic_a0025,0.28,0.38,Z,S,substitution
del_29_LXC.wav,LXC,arctic_a0025,0.28,0.38,Z,S,substitution
sub_32_LXC.wav,LXC,arctic_a0025,1.11,1.17,DH,L,substitution
del_29_LXC.wav,LXC,arctic_a0025,1.11,1.17,DH,L,substitution
sub_32_LXC.wav,LXC,arctic_a0025,1.17,1.3,IH1,IY1,substitution
del_29_LXC.wav,LXC,arctic_a0025,1.17,1.3,IH1,IY1,substitution
sub_32_LXC.wav,LXC,arctic_a0025,1.51,1.65,EH1,AE1,substitution
del_29_LXC.wav,LXC,arctic_a0025,1.51,1.65,EH1,AE1,substitution
sub_32_LXC.wav,LXC,arctic_a0025,2.27,2.42,ER0,AH0,substitution
del_29_LXC.wav,LXC,arctic_a0025,2.27,2.42,ER0,AH0,substitution
sub_32_LXC.wav,LXC,arctic_a0025,2.63,2.76,JH,CH,substitution
del_29_LXC.wav,LXC,arctic_a0025,2.63,2.76,JH,CH,substitution
sub_32_LXC.wav,LXC,arctic_a0025,3.0,3.03,T,sil,deletion
del_29_LXC.wav,LXC,arctic_a0025,3.0,3.03,T,sil,deletion
sub_32_LXC.wav,LXC,arctic_a0025,3.56,3.7,V,W,substitution
del_29_LXC.wav,LXC,arctic_a0025,3.56,3.7,V,W,substitution
sub_33_LXC.wav,LXC,arctic_a0026,0.03,0.12,IH1,IY1,substitution
del_30_LXC.wav,LXC,arctic_a0026,0.03,0.12,IH1,IY1,substitution
sub_33_LXC.wav,LXC,arctic_a0026,0.49,0.61,ER1,AH0,substitution
del_30_LXC.wav,LXC,arctic_a0026,0.49,0.61,ER1,AH0,substitution
sub_33_LXC.wav,LXC,arctic_a0026,1.52,1.69,DH,D,substitution
del_30_LXC.wav,LXC,arctic_a0026,1.52,1.69,DH,D,substitution
sub_33_LXC.wav,LXC,arctic_a0026,1.82,1.97,R,sil,deletion
del_30_LXC.wav,LXC,arctic_a0026,1.82,1.97,R,sil,deletion
sub_33_LXC.wav,LXC,arctic_a0026,2.73,2.81,V,F,substitution
del_30_LXC.wav,LXC,arctic_a0026,2.73,2.81,V,F,substitution
sub_33_LXC.wav,LXC,arctic_a0026,3.64,3.79,N,NG,substitution
del_30_LXC.wav,LXC,arctic_a0026,3.64,3.79,N,NG,substitution
sub_33_LXC.wav,LXC,arctic_a0026,4.33,4.41,AW1,AH1,substitution
del_30_LXC.wav,LXC,arctic_a0026,4.33,4.41,AW1,AH1,substitution
del_31_LXC.wav,LXC,arctic_a0027,0.86,0.96,Z,S,substitution
del_31_LXC.wav,LXC,arctic_a0027,2.68,2.81,L,sil,deletion
del_31_LXC.wav,LXC,arctic_a0027,3.27,3.37,TH,S,substitution
del_31_LXC.wav,LXC,arctic_a0027,3.49,3.57,Z,S,substitution
del_31_LXC.wav,LXC,arctic_a0027,3.84,3.96,Z,S,substitution
del_31_LXC.wav,LXC,arctic_a0027,4.21,4.25,N,NG,substitution
del_31_LXC.wav,LXC,arctic_a0027,5.09,5.18,V,W,substitution
del_31_LXC.wav,LXC,arctic_a0027,5.18,5.28,ER0,AH0,substitution
del_32_LXC.wav,LXC,arctic_a0029,0.03,0.09,DH,D,substitution
del_32_LXC.wav,LXC,arctic_a0029,0.23,0.3,R,AH0,substitution
del_32_LXC.wav,LXC,arctic_a0029,0.53,0.59,R,sil,deletion
del_32_LXC.wav,LXC,arctic_a0029,0.8,0.91,Z,S,substitution
del_32_LXC.wav,LXC,arctic_a0029,1.11,1.14,ER1,AH0,substitution
del_32_LXC.wav,LXC,arctic_a0029,1.31,1.4,L,sil,deletion
del_32_LXC.wav,LXC,arctic_a0029,2.2,2.31,IH1,IY1,substitution
del_32_LXC.wav,LXC,arctic_a0029,2.31,2.38,N,NG,substitution
del_32_LXC.wav,LXC,arctic_a0029,2.51,2.54,DH,L,substitution
del_32_LXC.wav,LXC,arctic_a0029,2.87,2.93,R,sil,deletion
del_32_LXC.wav,LXC,arctic_a0029,2.93,3.04,TH,S,substitution
del_32_LXC.wav,LXC,arctic_a0029,3.27,3.35,N,NG,substitution
del_33_LXC.wav,LXC,arctic_a0031,0.04,0.12,DH,D,substitution
del_33_LXC.wav,LXC,arctic_a0031,0.38,0.46,ER1,AH0,substitution
del_33_LXC.wav,LXC,arctic_a0031,0.46,0.6,TH,S,substitution
del_33_LXC.wav,LXC,arctic_a0031,1.54,1.58,R,sil,deletion
del_33_LXC.wav,LXC,arctic_a0031,1.63,1.67,Z,S,substitution
del_33_LXC.wav,LXC,arctic_a0031,2.11,2.16,R,sil,deletion
add_23_LXC.wav,LXC,arctic_a0032,0.2,0.29,IH1,IY1,substitution
add_23_LXC.wav,LXC,arctic_a0032,0.29,0.36,N,NG,substitution
add_23_LXC.wav,LXC,arctic_a0032,0.5,0.56,DH,S,substitution
add_23_LXC.wav,LXC,arctic_a0032,2.67,2.75,R,sil,deletion
add_23_LXC.wav,LXC,arctic_a0032,2.98,3.08,Z,S,substitution
add_23_LXC.wav,LXC,arctic_a0032,3.23,3.33,N,NG,substitution
add_23_LXC.wav,LXC,arctic_a0032,3.5784041648611,3.6310979841966646,sil,N,addition
add_23_LXC.wav,LXC,arctic_a0032,3.8,4.02,AH1,AA1,substitution
add_23_LXC.wav,LXC,arctic_a0032,4.59,4.79,EH1,AE1,substitution
add_23_LXC.wav,LXC,arctic_a0032,4.79,4.84,V,W,substitution
add_24_LXC.wav,LXC,arctic_a0051,0.05,0.11,DH,L,substitution
add_24_LXC.wav,LXC,arctic_a0051,0.9,1.09,Z,S,substitution
add_24_LXC.wav,LXC,arctic_a0051,1.34,1.48,V,F,substitution
add_24_LXC.wav,LXC,arctic_a0051,1.84,1.93,EH1,AE1,substitution
add_24_LXC.wav,LXC,arctic_a0051,2.66,2.73,V,W,substitution
add_24_LXC.wav,LXC,arctic_a0051,3.42,3.52,ER0,AH0,substitution
add_24_LXC.wav,LXC,arctic_a0051,4.28,4.341369872140034,sil,AH0,addition
add_24_LXC.wav,LXC,arctic_a0051,4.77,4.89,IH1,IY1,substitution
add_24_LXC.wav,LXC,arctic_a0051,4.89,4.98,N,NG,substitution
add_24_LXC.wav,LXC,arctic_a0051,5.45,5.57,TH,S,substitution
add_25_LXC.wav,LXC,arctic_a0052,0.2246401937853178,0.27,sil,AH0,addition
add_25_LXC.wav,LXC,arctic_a0052,0.41,0.49,Z,S,substitution
add_25_LXC.wav,LXC,arctic_a0052,1.7,1.82,N,NG,substitution
add_25_LXC.wav,LXC,arctic_a0052,1.93,2.02,IH0,IY0,substitution
add_26_LXC.wav,LXC,arctic_a0053,0.65,0.71,IH1,IY1,substitution
add_26_LXC.wav,LXC,arctic_a0053,0.71,0.78,Z,S,substitution
add_26_LXC.wav,LXC,arctic_a0053,1.11,1.1954173690204526,ER0,AH0,substitution
add_26_LXC.wav,LXC,arctic_a0053,1.1954173690204526,1.27,Z,S,substitution
add_26_LXC.wav,LXC,arctic_a0053,1.59,1.68,Z,S,substitution
add_26_LXC.wav,LXC,arctic_a0053,1.68,1.71,D,T,substitution
add_26_LXC.wav,LXC,arctic_a0053,2.013426845357281,2.043587767753205,sil,AH0,addition
add_26_LXC.wav,LXC,arctic_a0053,2.4,2.49,V,W,substitution
add_26_LXC.wav,LXC,arctic_a0053,2.49,2.62,ER0,AH0,substitution
add_26_LXC.wav,LXC,arctic_a0053,2.62,2.67,DH,L,substitution
add_26_LXC.wav,LXC,arctic_a0053,3.34,3.43,ER0,AH0,substitution
add_27_LXC.wav,LXC,arctic_a0063,0.583885961320886,0.64,sil,AH0,addition
add_27_LXC.wav,LXC,arctic_a0063,0.8,0.89,Z,S,substitution
add_27_LXC.wav,LXC,arctic_a0063,1.24,1.28,N,NG,substitution
add_27_LXC.wav,LXC,arctic_a0063,2.65,2.88,ER0,AH0,substitution
add_28_LXC.wav,LXC,arctic_a0064,0.04,0.11,DH,L,substitution
add_28_LXC.wav,LXC,arctic_a0064,0.46,0.54,R,sil,deletion
add_28_LXC.wav,LXC,arctic_a0064,0.54,0.61,TH,S,substitution
add_28_LXC.wav,LXC,arctic_a0064,0.97,1.08,IH1,IY1,substitution
add_28_LXC.wav,LXC,arctic_a0064,1.08,1.31,TH,S,substitution
add_28_LXC.wav,LXC,arctic_a0064,1.54,1.61,Z,S,substitution
add_28_LXC.wav,LXC,arctic_a0064,1.9791942807207985,2.02,sil,AH0,addition
add_28_LXC.wav,LXC,arctic_a0064,2.07,2.15,IH0,IY0,substitution
add_28_LXC.wav,LXC,arctic_a0064,2.15,2.27,TH,S,substitution
add_28_LXC.wav,LXC,arctic_a0064,2.44,2.6,EH1,AE1,substitution
add_29_LXC.wav,LXC,arctic_a0067,0.29,0.33,R,sil,deletion
add_29_LXC.wav,LXC,arctic_a0067,0.71,0.74,L,W,substitution
add_29_LXC.wav,LXC,arctic_a0067,0.87,0.91,K,sil,deletion
add_29_LXC.wav,LXC,arctic_a0067,1.34,1.45,Z,S,substitution
add_30_LXC.wav,LXC,arctic_a0071,0.2331493960979179,0.27,sil,AH0,addition
add_30_LXC.wav,LXC,arctic_a0071,0.41,0.48,Z,S,substitution
add_30_LXC.wav,LXC,arctic_a0071,0.48,0.52,DH,L,substitution
add_30_LXC.wav,LXC,arctic_a0071,0.75,0.810458906391173,B,P,substitution
add_30_LXC.wav,LXC,arctic_a0071,0.810458906391173,0.89,sil,AH0,addition
add_30_LXC.wav,LXC,arctic_a0071,1.21,1.25,T,sil,deletion
add_30_LXC.wav,LXC,arctic_a0071,1.38,1.51,V,F,substitution
add_30_LXC.wav,LXC,arctic_a0071,1.73,1.83,R,AH0,substitution
add_30_LXC.wav,LXC,arctic_a0071,2.07,2.17,IH1,IY1,substitution
add_30_LXC.wav,LXC,arctic_a0071,2.43,2.61,L,W,substitution
add_30_LXC.wav,LXC,arctic_a0071,2.77,2.89,EH0,AE0,substitution
add_31_LXC.wav,LXC,arctic_a0077,0.03,0.16,IH1,IY1,substitution
add_31_LXC.wav,LXC,arctic_a0077,0.27,0.35,IH1,IY1,substitution
add_31_LXC.wav,LXC,arctic_a0077,0.35,0.42,Z,S,substitution
add_31_LXC.wav,LXC,arctic_a0077,0.42,0.47,DH,S,substitution
add_31_LXC.wav,LXC,arctic_a0077,0.93,1.04,R,AH0,substitution
add_31_LXC.wav,LXC,arctic_a0077,1.26,1.31,R,sil,deletion
add_31_LXC.wav,LXC,arctic_a0077,1.41,1.4385564988637716,sil,AH0,addition
add_32_LXC.wav,LXC,arctic_a0081,0.0,0.07,HH,sil,deletion
add_32_LXC.wav,LXC,arctic_a0081,0.9707403947306802,0.98629944346911,N,sil,deletion
add_32_LXC.wav,LXC,arctic_a0081,0.98629944346911,1.05,AA1,AX,substitution
add_32_LXC.wav,LXC,arctic_a0081,1.05,1.13,T,N,substitution
add_32_LXC.wav,LXC,arctic_a0081,1.53,1.56,IH0,AX,substitution
add_32_LXC.wav,LXC,arctic_a0081,1.56,1.59,DH,sil,deletion
add_33_LXC.wav,LXC,arctic_a0091,2.7501146651281303,2.79,T,sil,deletion
add_33_LXC.wav,LXC,arctic_a0091,2.79,2.868309266956598,DH,T,substitution
add_33_LXC.wav,LXC,arctic_a0091,2.921411189517214,3.01,sil,R,addition
